2023-02-03 20:56:46.336 | INFO     | __main__:exchange_handler:216 - Введена команда /exchange пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 21:18:13.992 | INFO     | __main__:exchange_handler:216 - Введена команда /exchange пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 21:19:49.835 | INFO     | __main__:start_handler:182 - Введена команда /start пользователем. Имя: Дмитрий, ID: 1377256868, юзернейм: DmodvTG
2023-02-03 21:20:02.733 | INFO     | __main__:process_callback_menu:438 - Вызвано меню пользователем
2023-02-03 21:30:55.582 | INFO     | __main__:balance_handler:308 - Введена команда /balance пользователем. Имя: Дмитрий, ID: 1377256868, юзернейм: DmodvTG
2023-02-03 21:34:22.620 | INFO     | __main__:process_callback_menu:438 - Вызвано меню пользователем
2023-02-03 21:58:55.361 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:01:44.239 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:01:51.401 | INFO     | __main__:process_callback_menu:439 - Вызвано меню пользователем
2023-02-03 22:11:18.974 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:12:18.848 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:12:24.611 | INFO     | __main__:start_handler:173 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 22:13:07.161 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:13:09.897 | INFO     | __main__:start_handler:173 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 22:13:21.900 | INFO     | __main__:process_callback_menu:436 - Вызвано меню пользователем
2023-02-03 22:13:32.084 | INFO     | __main__:process_callback_menu:436 - Вызвано меню пользователем
2023-02-03 22:16:24.934 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:16:29.613 | INFO     | __main__:start_handler:173 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 22:17:16.009 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:17:53.000 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:23:00.076 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:23:45.286 | DEBUG    | __main__:<module>:115 - Бот был запущен
2023-02-03 22:23:49.349 | INFO     | __main__:start_handler:164 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:09:22.720 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:09:28.593 | INFO     | __main__:process_callback_menu:425 - Нажата кнопка меню пользователем
2023-02-03 23:10:59.241 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:11:04.275 | INFO     | __main__:start_handler:178 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:18:04.897 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:18:13.127 | INFO     | __main__:process_callback_menu:430 - Нажата кнопка меню пользователем
2023-02-03 23:18:15.054 | INFO     | __main__:process_callback_last:365 - Нажата кнопка последнего блока пользователем
2023-02-03 23:18:37.207 | INFO     | __main__:subscribe_handler:445 - Введена команда /subscribe пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:20:13.571 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:20:21.898 | INFO     | __main__:subscribe_handler:445 - Введена команда /subscribe пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:20:22.287 | INFO     | __main__:subscribe_handler:464 - Новая подписка на рассылку: ID1074797971
2023-02-03 23:25:27.892 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:25:32.937 | INFO     | __main__:process_callback_menu:427 - Нажата кнопка меню пользователем
2023-02-03 23:25:34.637 | INFO     | __main__:process_callback_exchange:382 - Нажата кнопка курс BTC пользователем
2023-02-03 23:26:41.675 | INFO     | __main__:exchange_handler:213 - Введена команда /exchange пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:28:00.343 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:28:03.764 | INFO     | __main__:exchange_handler:213 - Введена команда /exchange пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:28:40.074 | INFO     | __main__:last_block_handler:193 - Введена команда /last пользователем. Имя: Даниил, ID: 744246158, юзернейм: DaniilArtsubasov
2023-02-03 23:29:06.703 | INFO     | __main__:exchange_handler:213 - Введена команда /exchange пользователем. Имя: Даниил, ID: 744246158, юзернейм: DaniilArtsubasov
2023-02-03 23:31:52.180 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:31:58.001 | INFO     | __main__:start_handler:178 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:32:40.221 | DEBUG    | __main__:<module>:121 - Бот был запущен
2023-02-03 23:32:43.194 | INFO     | __main__:start_handler:180 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-03 23:32:48.431 | INFO     | __main__:last_block_handler:197 - Введена команда /last пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
